URL: neverssl.com | Score: 18 | Entropy: 3.25163
URL: t.com | Score: 0 | Entropy: 2.32193
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: watson.events.data.microsoft.com | Score: 0 | Entropy: 3.70282
URL: t.com | Score: 0 | Entropy: 2.32193
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: msedge.b.tlu.dl.delivery.mp.microsoft.com | Score: 0 | Entropy: 3.89618
URL: w.co | Score: 0 | Entropy: 2
URL: sfdataservice.microsoft.com | Score: 0 | Entropy: 3.63397
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: icert.com | Score: 0 | Entropy: 2.9477
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: .tas01.cwsapp.update.microsoft.com | Score: 0 | Entropy: 3.84808
URL: www.microsoft.com | Score: 0 | Entropy: 3.17512
URL: licensing.md.mp.microsoft.com | Score: 0 | Entropy: 3.67644
URL: .config.skype.com | Score: 0 | Entropy: 3.57247
URL: config.edge.skype.com | Score: 0 | Entropy: 3.65376
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: edgedl.me.gvt1.com | Score: 0 | Entropy: 3.30827
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: edge.microsoft.com | Score: 0 | Entropy: 3.46132
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: arc.msn.com | Score: 0 | Entropy: 2.91398
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: tsfe.trafficshaping.dsp.mp.microsoft.com | Score: 0 | Entropy: 3.81845
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: WU.io | Score: 0 | Entropy: 2.32193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: arc.msn.com | Score: 0 | Entropy: 2.91398
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: oneocsp.microsoft.com | Score: 0 | Entropy: 3.32734
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: arc.msn.com | Score: 0 | Entropy: 2.91398
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: arc.msn.com | Score: 0 | Entropy: 2.91398
URL: login.live.com | Score: 10 | Entropy: 3.23593
URL: www.digicert.com | Score: 0 | Entropy: 3.32782
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: tsfe.trafficshaping.dsp.mp.microsoft.com | Score: 0 | Entropy: 3.81845
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: clientconfig.akamai.steamstatic.com | Score: 0 | Entropy: 3.61159
URL: 2.tv | Score: 0 | Entropy: 2
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: tsfe.trafficshaping.dsp.mp.microsoft.com | Score: 0 | Entropy: 3.81845
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: x1.c.lencr.org | Score: 0 | Entropy: 3.18201
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: c.pki.goog | Score: 0 | Entropy: 2.72193
URL: tas02.sls.update.microsoft.com | Score: 0 | Entropy: 3.85656
URL: crl.microsoft.com | Score: 0 | Entropy: 3.17512
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: settings-win.data.microsoft.com | Score: 0 | Entropy: 3.82453
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
URL: ctldl.windowsupdate.com | Score: 0 | Entropy: 3.79509
